id,date,title,content,product
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7990585032,2016-05-03,똥송전자의 씹럭시 판매량의 비밀,뭐긴 뭐야 일단 왕창 생산해놓고 안 팔리는 만큼 가격을 존나게 운지시키는 거짘ㅋㅋㅋㅋㅋ싸게 많이 팔아도 판매량 안 나오면 디져야지 시발ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ출시된 지 얼마 되지도 않아서 헬지의 G5랑 손잡고 사이좋게 가격 운!지! 안심이 되는 운!지!하는 중ㅋㅋㅋㅋㅋㅋ 존나 웃기네ㅋㅋㅋㅋㅋㅋㅋ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7989535234,2016-05-03,g5 유격이랑 구라배젤때문에 존나게 까이는거냐?,그뿐이면 살만한것 같은대 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7989426742,2016-05-03,g5 vs 놋4 엣지,뭐가낫냐  이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7989055510,2016-05-03,g5사는새끼들 대부분,폰알못이더라. g5사는데 폰알못아닌새끼들은 하이파이모듈같은거 쓰려는 소수 음덕들 그외엔 걍 거의 폰알못들. 하긴 폰알못아니면 g5를 살이유가 하이파이모듈빼고 어딨냐 ㅋ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7988099153,2016-05-03,G5광고 무슨 의미냐,도대체 뭘 말하고싶은지 하나도 모르겠다. 걍 유명한 빡빡이 하나 돈쳐발라 댈꼬와서 ㅉㅉ갓 갤7은 딲 카메라 강조한 광고 ㅆㅅㅌㅊ더만 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7987313588,2016-05-03,내가 왠만하면 LG빨아 주는데.....갓7  VS   G5, 두개 오늘부터 같이 쓰거든지삼냥 마쉬멜도 얹은 것도 하나 쓰고일단 갤7이랑 G5는하아.....미안하다 엘지모바일사업부 담당아공짜로 줬지만 못빨겠다애들아 고민말고 갤7 이야글구 가성비 찾는거면 지삼냥 당분간 공시달리니까괜찮다이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7987259124,2016-05-03,ㅅㅂ네이버에서 이번g5 대박날거라고 한새끼들,진짜 찾아가서 판매량순위 보여주면서  눈깔 존나 쑤셔버리고싶네 시발놈들 지들 쓰지도않으면서 조나빨아대고 이번에 삼성줫바른다고 개깝치던새끼들 지금 뭐하고있을까 ㅅㅂ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7986597268,2016-05-02,G5에 b&o걸 꽂아주려면 이걸줬어야지...., 별 그지같은 이어폰이나 주고 말이야....이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7986246374,2016-05-02,g5 팔앗다 미개봉, 70만원 개이득이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7985756606,2016-05-02,4월 4주차 국내 판매량, 1 갤럭시 S7 32GB SKT2 갤럭시 S7 32GB U+3 갤럭시 S7 32GB KT4 G5 U+5 갤럭시 J7 KT6 갤럭시 S7 edge 32GB SKT7 갤럭시 S7 edge 32GB U+8 갤럭시 노트5 32GB U+9 갤럭시 노트5 32GB SKT10 아이폰 6S 64GB KT이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7985326374,2016-05-02,"G3 불만인점이 G4,G5에도 해당된다더라", 내가 특이하게 G3 하고 G3 cat6  두개를 사용함G3쓰면서 항상 떨릴때가 고성능 게임돌릴때와게임 업뎃같은거 할때임그럴때마다 가끔 버티지못해서 꺼졌다켜짐한번 꺼졌다켜지면 배터리 30%는 깎여있음근데 이게 G4도 재부팅문제있었고G5도 가끔 있다더라이거빼면 G3에 대한 불만없을텐데이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7984627661,2016-05-02,g5 시발 왜 이리 어둡냐, ?이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7983782235,2016-05-02,g5가 망한이유,   디자인 존나못생김 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7983634657,2016-05-02,노트5 vs g5 추천해달라이기, 각각 장점이랑 단점좀 자세하게알려달라이기  우리 역장님 후빨해야된다 이기 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7983357096,2016-05-02,솔직히 s7랑 g5 말하자면,헬지 이세끼들이  도대체 무슨심보로 가격을 동일하게 책정해서 경쟁한지 모르겟다  대가리 빈놈아니면 당연히 s7인대.. g시리즈 나오자 마자 2주있으면 예전에 공짜폰으로 풀리던폰을 ..쯔쯔쯔 스마트폰이 무슨 조립식장난감도 아니고 뻇다 끼웠다 엿지랄을 쯔쯔 ... 디자인 갤7이 더좋음  방수좆도 안됨 내구도 갤7가 더 단단해 보이고 있어보임  엘지는 이번 g5 실패로 디스플레이에 집중하길  솔직히 스마트폰에서 제일 중요한게 맨날 들고 다니기떄문에 떨여뜨리고 물에 빠뜨리고 막써도 오래가야되는게 핵심인대  스마트폰가지고 엿ㅈ ㅣ랄을 해놨음     이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7983190029,2016-05-02,G4무한부팅증상이 냉납때문이라네," 떨어뜨려서, 아니면갑자기 사용하다등등 칩자체의 발열과 냉각이계속되면 납이붙은게 약해지고, 냉납(납떨어짐)으로발전하기도함.떨어뜨려서 무한부팅생겼다는건 아마 충격으로 납이떨어지는 안좋은 상황일듯. 사실 컴 그래픽카드같이 고온으로 갈궈지는 애들은 냉납이 비교적 흔한데 폰에생기는건 진짜흔하지않은상황 G4를넘어서 g5도 무한부팅이야기들리는걸보니 lg공정자체문제같은데 ...이 게시물을...",g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7982999252,2016-05-02,g5 전원 버튼이 먹통이라고 씨발좆아, ㅇㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7982981024,2016-05-02,난 갤s7사고 동생년은 g5사고,동생년 살떄는 의기양양하더니 후회막심중  갤s7이 솔직히 진짜 잘나왔다 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7982670234,2016-05-02,솔직히 g5 30만정도만 살마음있는데,지금 g31년하고도 9개월째 쓰는중 ㅍㅌㅊ?? 예전에 그 동글라미에 시계나오는거 혁신이였던거같은데 세월빠르다 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7982588493,2016-05-02,단통법은 좋은제도임,지금도 현아나 페이백이 존재하긴한다지만예전만큼찾기힘들고요즘사람들왠만하면 정가주고 구입하는데특히g5암튼좋은제도같음^^..같은폰을 같은날삿는데어떤사람은싸게사고 어떤사람은비싸게사고이런구조가 이상한구조였던거지..난단통법환영^^.다같이비싸게사쟈 이기야이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=72&document_srl=7981366383,2016-05-02,G5 판매량 현실.jotmang, 출시하고 2주 동안 LG임직원 및 가족들 호구들 다 사고 이제 진짜 실적 나오는듯http://m.news.naver.com/read.nhn?mode=LSD&mid=sec&sid1=105&oid=119&aid=0002131797이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7980753287,2016-05-01,g5 미개봉 판다,음 일게이한테 68만원에 판다 살사람 붙어라  아니면 지금 내가 쓰는 s6 엣지 판다 64기가 골드  음  이건 40만에 팔아야지 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7979995924,2016-05-01,G5 떨이중, ㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7977746038,2016-05-01,몇일전에 아이폰운지해서 머플러스 좆같다고 한게이다,친구한테 미납금달라고 재촉전화 3통하고 돈받아서 미납금 다내서 자유로운 영혼이 됬다이기! 좆같은 머플러스회원탈퇴 수순 밟는다ㅎㅎㅎ 그리고 핸드폰 바꾸려는데 g5좆같다고하던데 갤7가야하노? 굳이 플래그십아니어도 된다이기  에이에스잘되고 탱크처럼 튼튼한거 추천해달라이기!!! 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7977646540,2016-05-01,애들아 g5 노래 수용소인거 알고있냐,  ㅈㅈㅂ이면 미안 이곡이 원래 핀란드 민요이긴한데 그걸 수용소새끼가 리믹스한 곡을 g5 광고에 쳐 넣은거다 진짜 수준나온다 헬지이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7976761479,2016-05-01,고삼? 씨발놈,G5나 써라이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7975720043,2016-05-01,S7 내장배터리가 진짜 큰 단점같음, 터미네이터처럼 보조배터리 꼽거다니기는 너무불편할것같은데..G5 병신임?이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7975700547,2016-05-01,g5, g5 욕하는애들이많아서 신기하니네난 사서 쓰고있는데 유격은없음 그리고 사서 폰 불량이라서 한번바꿨고 갤 1 2 3 쓰다가 g3 쓰다 화면이이상해서 동영상볼때 불편해서 노트3 로바꾸고 이번에 바꿨는데 우선 엘지 폰이좋은건 터치감과 통화 음질이 좋은것같음 삼성보다 그리고 다비슷비슷함 정신승리가아니라 이번엔  정말잘만든것같다  이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7974688958,2016-04-30,엘지 G5가 또 ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ,엘지폰을 사느니 짱개폰을 사는게 나을지도 ㄷㄷㄷ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7974459191,2016-04-30,내가 헬지를 좋게봐서 그렇지 솔까 누가 G5삼?, 그나마 유일하게 자위질하던 화면수준도 이젠 좆발리고카메라도 딸려성능도 딸려결정적으로 디자인은 뗀석기마냥 우중충하고가격이 좋은것도아니야마케팅이 좋은것도아니야누가삼?차라리 V10을 사고말지이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7974405533,2016-04-30,노트5 vs S7 vs G5 맛게이들의 선택은?,셋중 하나를 고를수 있다면 무엇을 고를것인가?그리고 그이유는?사실 내가 결정장애라서 못고름이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7973973620,2016-04-30,갤럭시가 답인걸까?,g5 조까튼 ㅂㅅ력때문에 불량 걸린거 개철하고 쓰던 아이폰도 넙적둔탁해보이고 남은건 갤럭시 뿐이네이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7972383846,2016-04-30,노무쿤...G5말이야.., 알았어...이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7971429310,2016-04-30,g5 충전할 때 발열 생긴다., ㅇㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7971092645,2016-04-30,폰 추천해주때염,g5빼구요 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7967772065,2016-04-29,G5는 하이파이모듈에 돈 엄청썼네..., 아 시발 갤7 엣지 사고 G5모듈만 따로 사볼려 했더니 하이파이모듈 졸라비싸네 ㅋㅋㅋㅋ음악 자주 듣는데 갤7엣지가 음감용으로 그렇게 별로냐? 나 지금 지프로2 쓰는중인데 지프로2보단 낫겠지?음악 하나만 보고 G5 사기도 그렇고 갤노트6는 휴대폰 고장나서 못기다리니 패스.. 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7966867081,2016-04-29,"올 여름에 아버지폰 G5, 내폰 놋6 생각중인데 ㅍㅌㅊ냐?", 일단 아버지가 어차피 단통법이니 닥치고 최신가자!! 라는 어마어마한 논리를 내세우시는 바람에 이야기가 이렇게 진행되었다구매는 올해 8월쯤 생각중이고나는 놋6나 아니면 아이폰7인데 집안 성격이 애국보수라서 놋6에 가능성 두고 있다아버지는 배터리 교체가 의외로 절실하신 분이시니 G5로 잡았는데 어떻게 보이노?그리고 여름에 출시예정인 헬지 G5보다 좋은 폰 추천 앙망한다내가 볼때 헬지는 맛폰공부 해본 쉐리 아니면 쓸 수가 없다 씨발(내가 왜 수리기사 가르쳐야하노ㅠㅠ 고장부위 상세하게 집어줘야 점검들가고 교체해주는 헬지의 마음씀씀이에 부랄을 딲! 쳐본다)이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7966634019,2016-04-29,갤7 갤7엣지 갤노트6 G5 중에 추천좀, 유심칩 인식안되길래 바꿔끼웠는데도 안된다 그래서 센터가봤는데 초기화 해보고 되면 좋은거고 안되면 메인보드23만원 주고 교체하거나 새로 사라고 해서 걍 새로 살려고 함 지금폰은 지프로2임 근데 폰 살 때 유심칩 또 새로 사야되냐? 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7966011155,2016-04-29,야근데 뽐뿌는 왜 G5이야기밖에없냐, 거기는 헬지충이 점령한 상태임????허구한날 G5노래를 부르네사스가 좌좀커뮤니티라 미제의 애플과 한국 자본주의의 상징 삼성을 싫어하는건가이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7962438738,2016-04-28,전역한지 1달쯤 됐는데 동기들 폰 바꾸는거보면,"30% 아이폰6s, 6s+60% 갤럭시s7, s7 edge, 노트510% 안바꿈, V10 전역할때 바꾸면 기왕 바꾸는거 기념으로 좋은거 쓸려고 하잖아V10 누나가 공기계 줘서 쓰는애 한명 있었고아이폰5 써서 그냥 다음에 바꾼다는애 한명 있었고G5는 그냥 고려의 대상에도 올라가지않음적어도 내 주변에서는 G5가 기념으로 살정도로 '좋은 폰'이라는 평은 절대 못받음전역전쯤에는 전부다 아이폰 산다고 했었는데 너무 비싸서 그런가 막상 사면 다 갤럭시사드라 인식자체는 아이폰이 갤럭시보다 좋음이 게시물을...",g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7962259667,2016-04-28,g5 광고 몰 의미하는거냐??,????이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7961787561,2016-04-28,g5 전원 키가 먹통이라고 토요일에 수리하러 간다., 씨발이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=73&document_srl=7961558278,2016-04-28,머냐 페북에서 몰래 운영하는 지점 같은데,a7 2016은 공짜로 가져가라네;; g5가 30중반이고이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7961454842,2016-04-28,g5  홈키 먹통이라고 씨발좆들아, ㅇㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7961253138,2016-04-28,역대 좆파의 계보,갤럭시s5 = 갤럭시 좆파갤럭시 알파 = 갤럭시 좆파엘지 g5 = 좆파이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7960204996,2016-04-28,g5  홈 버튼이 작동을 안 한다고 씹창좆들아, ㅇㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7959158202,2016-04-28,g5 홈키 먹통이라고 씨발개좆들아, ㅇㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7957175925,2016-04-27,"부모님 휴대폰 사드리려는데 (g5 ,7앳지, 7플랫,노트5) 추천좀","부모님 휴대폰 사드리려는데 (g5 ,7앳지, 7플랫,노트5) 추천좀현완으로 알아보고있다어떤게 좋을까? 케이스도 해드리려고 하는데 ..as생각하면 삼성인데 ....엣지는 옆 액정때문에 터치 불편하려나 ..?난 아이폰밖에 안써봐서 ,.,, ㅜ이 게시물을...",g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7956470215,2016-04-27,G5 이거보고 식겁했다 .... 시발 이거 뭐냐 헬지 왜이럼?,https://www.youtube.com/watch?v=0GQ43cF5TuU&feature=youtu.be   1분 20초부터 보면 된다 .. 스크레치에 존나 약하노 ㅋㅋ ㅠㅠ 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7956130235,2016-04-27,G5가 짱인듯~^^,"좆럭시, 좆이폰쓰는 호갱새끼들 노무 불쌍함..ㅠG5정도는 써줘야 스마트인 아니겠노ㅋ이 게시물을...",g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7955294241,2016-04-27,g5 컨셉샷이 더 이쁘노, 하단 베젤을 없애라는건 아니지만저렇게 새끈하게 나왔으면 더 팔렷겟다 ㅉㅉ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7955241784,2016-04-27,천하의 불효녀 ㄷㄷㄷ, 유튜브보다가  아빠가 나한테 해준게뭔데!! 빼애액 하고 왠 여고딩이 시전하길래 먼가해서 봤는데나중에 미안해서 아빠한테 큰 맘 먹고선물한게 G5 ;;;시발년이 정신차린줄 알았더니..이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7954904604,2016-04-27,솔직히 G5 사는 이유는,인증해서 맛게인기글 가는 용도임가고나면 중고나라에 올림 ㅇㄱㄹㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7954555668,2016-04-27,G5 사놓고 불평하는거 ㄹㅇ 노양심 아님?,똥을 사놓고 냄새난다고 불평함 병신들ㅋㅋ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7954508572,2016-04-27,g5 홈버틈 수리하면 뒷판을 다 뜯어내느냐?, 시발조조조조조조좆으이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7953524265,2016-04-27,내가 집 와서 피곤해서 바로 자서 g5가 방전된 거임., 시발 문제는 충전을 해도 홈버튼이 망해서 못 켬.ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ시발좆들아 좆나 심각한 상황이라고.이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7953513623,2016-04-27,ㅇ캐들아 좆망했다ㅡ g5 홈버튼이 안 된다..., ㅇㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7952167787,2016-04-26,"애들아 g5,엣지 7,s7 플랫 현완 어느정도야?","애들아 g5,엣지 7,s7 플랫 현완 어느정도야?동네 휴대폰 매장 가서 해달라면 해줄까?(현완 , 현금완납 되나요?)이 게시물을...",g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7951903086,2016-04-26,하시발 갤럭시 번인 좆같네,는 G5 ㅋㅋ설렛냐 헬폭도 들아 ㅋㅋㅋ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7951701078,2016-04-26,카메라는 넥6p가 최고 아니냐,이미지 센서 크기도 젤 크고저조도에서도 강하고...갤7 G5 아6s 중에넥6p 화질이 최고아니냐.이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7951589764,2016-04-26,G5 vs Galaxy S7 vs HTC 10 vs iPhone 6s Plus 카메라 성능 비교,1위 G5 7.7점2위 갤럭시 S7 7.1점3위 HTC 10 6.9점4위 iPhone 6s plus 6.8점갓쥐.. 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7951087636,2016-04-26,G5 씹쌍따치, G5 번들이어폰도 ㅆㅅㅌㅊ 카메라도 ㅆㅅㅌㅊ 하이파이도 ㅆㅅㅌㅊ  딱하나 문제잡자면 볼륨버튼이 너무잘눌려서 그냥 핸폰쥐는데도 눌림... 은근짱남 음악듣다 볼륨커져서 깜놀몇번햇다이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7950656371,2016-04-26,유투브 중간 광고 보다가 울었다...,아빠와 딸 이야기인데 딸이 어릴때 아빠 무시하다가 다 크고나서 아빠가 자신을 위해 희생했다는걸 깨닫고... 좋은것좀 써! 하면서 선물을 건네는데... LG G5 더라... 그거 보고 눈물났다... 끝까지 이게...이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7950504907,2016-04-26,g5 홈버튼 먹통이라고  애비 뒈진 개갈좆들아, ㅇㅇ이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=74&document_srl=7950462001,2016-04-26,시발 g5  홈 버튼 터치 안 된다.ㅋㅋㅋㅋ, ㅋㅋㅋㅋ킁아아아아아아아이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7949708538,2016-04-26,헬지충 새끼들 가슴에 손을 얹고 생각해봐라,갤럭시 아이폰 G5가 같은가격이면헬지쓸꺼냐이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7946459115,2016-04-25,유플 기변 g5&갤7 가격알려주라,기변밖에 못한다 할원만알려줭이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7946365079,2016-04-25,4월 3주차 국내 스마트폰 판매 순위,  1 갤럭시 S7 32GB SKT (-)2 갤럭시 S7 32GB KT (△6)3 갤럭시 S7 32GB LGU (△1)4 갤럭시 S7 edge 32GB SKT (△3)5 LG G5 LGU (▽3)6 LG G5 SKT (▽3)7 LG G5 KT (▽1)8 갤럭시 S7 edge 32GB LGU (△1)9 갤럭시 S7 64GB SKT 10 갤럭시 J7 KT엘지 점점 밀려나노...한달후엔 10위권 밖으로 나가리될듯  이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7946307905,2016-04-25,g5 초반 반짝ㅋㅋㅋㅋ feat 4월 3주 판매량,헬지를 사는건 죽음뿐ㅋㅋㅋㅋㅋㅋㅋㅋ전체순위..1 SKT 갤72 KT 갤73 U+ 갤74 SKT 갤7 엣지5 U+ G56 SKT G57 KT G58 U+ 갤7 엣지9 SKT 갤7 64G10 KT 갤 J7 이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7946263608,2016-04-25,G5의 '뽑기' 논란...교품증 최대 4번까지 발급,"LG전자의 플래그십 스마트폰 ‘G5'가 일부 소비자들로부터 '복불복', '뽑기' 제품이라는 오명을 사고 있다. 세계 최초로 모듈방식을 도입해 연일 화제몰이를 한 G5는 높은 관심도 때문에 가격, 디자인, 풀 메탈, 수율, 카메라 밝기 논란 등에 잠시 휩싸인 바 있다. 그러나 여전히 유격 등의 이슈에서는 벗어나지 못하는 모양새다. 불량에 따른 교품률을 두고도 의견이 분분하다. (중략)서울 강남에 위치한 LG전자 서비스센터 수리점 관계자는 “G5가 G4나 경쟁사 제품보다 교품발생률이 많은 것에 대해 저희가 답할 부분은 아니다”면서도 “고객들의 의견이 모두 다르고 G5가 외관상 단말 구조가 완전히 차이가 나므로 이런 부분에 대한 문의가 있는 것은 사실”이라고 전했다. 그는 “다만, 디자인상의 문제일 뿐 기능은 정상적으로 작동하므로 가급적 고객들에게도 그냥 사용하길 권유하고 있다”고 덧붙였다. (후략)출처: 데일리안 ( http://www.dailian.co.kr/news/view/568737/?sc=naver )- 한줄요약 - G5 병신인거 ㅇㅈ. 하지만 걍 쓰세요~ 이 게시물을...",g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7944687081,2016-04-25,g5카메라좋다고빠는애들특징," 광각카메라기능빼면지4랑 화질 같은거 모르냐?안에 카메라모듈이같은거다ㅋㅋㅋㅋㅋg2,gpro2,g3때도 카메라모듈은같앗는데성능개선됫다고 뻥치던클라스임이 게시물을...",g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7944348701,2016-04-25,G5 저조도 촬영 1위,기사의 댓글이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7944303027,2016-04-25,G5 어두운곳을 가장 잘찍는 스마트폰 1위!!,http://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=001&aid=0008356976G5 / HTC10 / 아이폰6s / 갤럭시S7대결에서 당당히 승리!!이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7943496517,2016-04-25,G5광각 부럽다 ㅆㅂ, 광각 다이스키한다이 게시물을...,g5
http://www.ilbe.com/index.php?mid=smartphone&search_target=title_content&search_keyword=g5&page=75&document_srl=7942623657,2016-04-25,G4에 이어 G5도 무한부팅 여전,http://m.ppomppu.co.kr/new/bbs_view.php?id=phone&no=3184771&category lg 이새끼들 아직도 정신 못차렸다.이제 G5도 무한부팅의 공포에 떨어야함ㅋㅋ내 g4도 언제 당첨될지 몰라서 존나 불안하다.1년 지나서 무한부팅 당첨되면 내 잘못도 아닌데 유상수리임 씨발ㅋㅋ다음폰은 갤럭시로 간다.이 게시물을...,g5
